"70","175","Geibelstraße","17","50931","Köln",,"Wohnhaus","0","0","zusatz","0",,"175","0","0","0","0","0","0","0"
"72","182","Liliencronstr.","6","50931","Köln","Liliencrom-6.jpg","Liliencronstr. 6","0","0","standard","1",,"182","0","0","0","0","0","0","0"
"74","184","Universitätsstraße","77","50931","Köln","Universitaet-77.jpg","Universitätsstraße 77","0","0","standard","0",,"184","0","0","0","0","0","0","0"
"75","185","Dürener Straße","56-60","50931","Köln","Duerener-56.jpg","Ostasiatisches Seminar","0","0","standard","0",,"185","0","0","0","0","0","0","0"
"76","187","Dürener Straße","132","50931","Köln","Duerener-132.jpg","ZVfK","0","1","standard","0",,"187","0","0","0","0","0","0","0"
"77","19","Gleueler Str.","50","50931","Köln","ME-19.jpg","Max-Planck-Institut","0","1","standard","0",,"19","0","0","0","0","0","0","0"
"78","2","Gleueler Str.","88a","50931","Köln","ME-2.jpg","Wohnheim","0","1","standard","0",,"2","0","0","0","0","0","0","0"
"79","20","Gleueler Str.","50","50931","Köln","ME-20.jpg","Max-Planck-Institut","0","1","standard","0",,"20","0","0","0","0","0","0","0"
"80","201","Gottfried-Keller-Str.","1","50931","Köln","G-Keller-1.jpg","Politische Wissenschaften","0","0","standard","0",,"201","0","0","0","0","0","0","0"
"81","202","Gottfried-Keller-Str.","2","50931","Köln","G-Keller-2.jpg","Rechtshaus","0","0","standard","0",,"202","0","0","0","0","0","0","0"
"82","203","Gottfried-Keller-Str.","6","50931","Köln","G-Keller-6.jpg","Politische Wissenschaften","0","0","standard","0",,"203","0","0","0","0","0","0","0"
"84","208","Aachener Straße","197-199","50931","Köln","Aachener-197.jpg","Aachener Str. 197-199","0","0","standard","0",,"208","0","0","0","0","0","0","0"
"85","209","Aachener Straße","209","50931","Köln","Aachener-203.jpg","Aachener Str. 209","0","0","standard","0",,"209","0","0","0","0","0","0","0"
"86","21","Lindenburger Alle","44","50931","Köln","ME-21.jpg","UniReha - Queen Rania Rehabilitationscentrum","0","1","standard","0",,"21","0","0","0","0","0","0","0"
"87","211","Herbert-Lewin-Straße","2","50931","Köln","H-Lewin-2.jpg","IBW-Gebäude","0","0","standard","0",,"211","0","0","0","0","0","0","0"
"88","212","Herbert-Lewin-Straße","6-8","50931","Köln","H-Lewin-6.jpg","Herbert-Lewin-Haus","0","0","standard","0",,"212","0","0","0","0","0","0","0"
"89","213","Frangenheimstraße","4","50931","Köln","HP-2.jpg","Humanwissenschaften","0","0","standard","0",,"213","0","0","0","0","0","0","0"
"90","214","Gronewaldstr.","2a","50931","Köln","HP-Pavillon.jpg","Humanwissenschaften - Pavillon","0","0","standard","0",,"214","0","0","0","0","0","0","0"
"91","216","Gronewaldstr.","2","50931","Köln","EW-a.jpg","HF-Gebäude","1","0","standard","0",,"216","0","0","0","0","0","0","0"
"92","216a","Gronewaldstr.","2","50931","Köln","EW-a.jpg","HF Block A - Hauptgebäude","0","0","standard","0",,"216","0","0","0","0","0","0","0"
"93","216b","Gronewaldstr.","2","50931","Köln","EW-b.jpg","HF Block B - Mensa/Aula","0","0","standard","0",,"216","0","0","0","0","0","0","0"
"94","216c","Gronewaldstr.","2","50931","Köln","EW-d.jpg","HF Block C","0","0","standard","0",,"216","0","0","0","0","0","0","0"
"95","216d","Gronewaldstr.","2","50931","Köln","EW-e.jpg","HF Turnhalle","0","0","standard","0",,"216","0","0","0","0","0","0","0"
"96","22","Gleueler Str.","46","50931","Köln","ME-22.jpg","vormals IMSB","0","1","standard","0",,"22","0","0","0","0","0","0","0"
"97","221","Klosterstraße","79b","50931","Köln","Kloster-79b.jpg","Humanwissenschaften","0","0","standard","0",,"221","0","0","0","0","0","0","0"
"98","222","Klosterstraße","79 d","50931","Köln","Kloster-79d-a.jpg","Klosterstraße 79 d","1","0","standard","0",,"222","0","0","0","0","0","0","0"
"101","223","Klosterstraße","79 e","50931","Köln","Kloster-79e.jpg","Theologie","0","0","standard","0",,"223","0","0","0","0","0","0","0"
"102","224","Klosterstraße","79c","50931","Köln","Kloster-79c.jpg","Humanwissenschaften","0","0","standard","0",,"224","0","0","0","0","0","0","0"
"103","23","Kerpener Str.","62","50931","Köln","ME-23.jpg","HNO-Klinik","0","1","standard","0",,"23","0","0","0","0","0","0","0"
"104","231","Behringstraße","6","50931","Köln",,"Wohnhaus","0","0","standard","0",,"231","0","0","0","0","0","0","0"
"105","232","Behringstraße","8","50931","Köln",,"Wohnhaus","0","0","standard","0",,"232","0","0","0","0","0","0","0"
"106","24","Gleueler Str.","80","50931","Köln","ME-24.jpg","Feuerwache","0","1","standard","0",,"24","0","0","0","0","0","0","0"
"107","25","Kerpener Str.","62","50937","Köln","ME-25.jpg","Trafostation","0","1","standard","0",,"25","0","0","0","0","0","0","0"
"108","26","Joseph-Stelzmann-Str.","9","50931","Köln","ME-26a.jpg","Kinderklinik-Altbau","1","1","standard","0",,"26","0","0","0","0","0","0","0"
"109","26a","Joseph-Stelzmann-Str.","9","50931","Köln","ME-26a.jpg","Kinderklinik-Altbau","0","1","standard","0",,"26","0","0","0","0","0","0","0"
"110","26b","Kerpener Str.","62","50937","Köln","ME-26b.jpg","Kinderklinik-Neubau","0","1","standard","0",,"26","0","0","0","0","0","0","0"
"111","27","Kerpener Str.","62","50937","Köln","ME-27.jpg","Kapellchen","0","1","standard","0",,"27","0","0","0","0","0","0","0"
"114","2a","Gleueler Str.","88a","50931","Köln","ME-2a.jpg","Klinik-Verwaltung","0","1","standard","0",,"2","0","0","0","0","0","0","0"
"115","3","Kerpener Str.","62","50931","Köln","ME-3.jpg","Strahlentherapie","0","1","standard","0",,"3","0","0","0","0","0","0","0"
"116","30","Kerpener Str.","62","50937","Köln","ME-30.jpg","Neurologie","0","1","standard","0",,"30","0","0","0","0","0","0","0"
"117","301","Zülpicher Straße","47a","50674","Köln","Zuelpicher-47-b.jpg","Molekulare Biowissenschaften","1","0","standard","0",,"301","0","0","0","0","0","0","0"
"118","300","Zülpicher Straße","47","50674","Köln","Zuelpicher-47-Biochemie.jpg","Biochemie (Haus 1)","0","0","standard","0",,"300","0","0","0","0","0","0","0"
"120","302","Zülpicher Straße","45","50674","Köln","Zuelpicher-Rundbau.jpg","Geographie/Rundbau ","0","0","standard","0",,"302","0","0","0","0","0","0","0"
"121","303","Otto-Fischer-Str.","4","50674","Köln","Otto-Fischer-4-neu.jpg ","Geographie/Südbau","0","0","standard","0",,"303","0","0","0","0","0","0","0"
"122","312","Otto-Fischer-Straße","14","50674","Köln","Otto-Fischer-14.jpg","Biochemie (Haus 2)","0","0","standard","0",,"312","0","0","0","0","0","0","0"
"123","31","Gleueler Str.","70","50931","Köln","ME-31.jpg","Psychiatrie","0","1","standard","0",,"31","0","0","0","0","0","0","0"
"124","310","Zülpicher Straße","49","50674","Köln","Zuelpicher-49a.jpg","Geowissenschaften","1","0","standard","0",,"310","0","0","0","0","0","0","0"
"125","310a","Zülpicher Straße","49","50674","Köln","Zuelpicher-49a.jpg","Geowissenschaften [BT 1]","0","0","standard","0",,"310a","0","0","0","0","0","0","0"
"126","310b","Zülpicher Straße","49 b","50674","Köln","Zuelpicher-49b.jpg","Geowissenschaften - Mineralogie [BT 2]","0","0","standard","0",,"310b","0","0","0","0","0","0","0"
"127","310c","Zülpicher Straße","49 a","50674","Köln","Zuelpicher-49.jpg","Geomuseum [BT 3]","0","0","standard","0",,"310c","0","0","0","0","0","0","0"
"128","32","Joseph-Stelzmann-Str.","9","50931","Köln","gebaeude32.jpg","MPI für Biologie des Alterns","0","1","standard","1",,"32","0","0","0","0","0","0","0"
"129","320","Zülpicher Straße","51","50937","Köln","Zuelpicher-51.jpg","Universitätskindergarten","0","0","standard","1",,"320","0","0","0","0","0","0","0"
"130","321","Zülpicher Straße","77","50937","Köln","Physik.gif","Physikalische Institute","1","0","standard","0",,"321","0","0","0","0","0","0","0"
"131","321a","Zülpicher Straße","77","50937","Köln","Physik-a.jpg","Theor.[BT 2] u. Kernphysik[BT 1] - Haupteingang","0","0","standard","0",,"321","0","0","0","0","0","0","0"
"132","321b","Zülpicher Straße","77","50937","Köln","Physik-b.gif","I./II. Physik [BT 3 / BT 4]","0","0","standard","0",,"321","0","0","0","0","0","0","0"
